3728,0.519849785408,0.49678111588,0.477199570815,0.524946351931,0.523336909871,0.50321888412
1611,0.517070142768,0.526381129733,0.430167597765,0.432650527623,0.559279950341,0.552451893234
1742,0.514925373134,0.63662456946,0.704362801378,0.673363949483,0.672215843858,0.669919632606
1826,0.512595837897,0.525191675794,0.508214676889,0.443592552026,0.458378970427,0.539978094195
215,0.586046511628,0.655813953488,0.325581395349,0.762790697674,0.986046511628,0.986046511628
3181,0.502986482238,0.467777428482,0.396416221314,0.39547312166,0.472178560201,0.49669915121
3351,0.485526708445,0.498657117278,0.51387645479,0.456281706953,0.487615637123,0.456878543718
2250,0.532444444444,0.622666666667,0.64,0.685777777778,0.772444444444,0.779111111111
3701,0.519859497433,0.533099162389,0.559578492299,0.476898135639,0.417724939206,0.490137800594
192,0.5625,0.6875,1.0,1.0,0.947916666667,0.927083333333
5784,0.507952973721,0.532503457815,0.52887275242,0.557226832642,0.578838174274,0.575034578147
2522,0.516653449643,0.607057890563,0.590800951626,0.519032513878,0.498413957177,0.489690721649
4417,0.519357029658,0.525469775866,0.495358840842,0.505773149196,0.50735793525,0.487208512565
208,0.485576923077,0.764423076923,0.5,0.298076923077,0.307692307692,0.456730769231
4096,0.497802734375,0.6513671875,0.702392578125,0.69921875,0.69482421875,0.6484375
163,0.546012269939,0.638036809816,1.0,1.0,1.0,1.0
995,0.502512562814,0.388944723618,0.466331658291,0.555778894472,0.538693467337,0.562814070352
1930,0.489119170984,0.498445595855,0.516062176166,0.452849740933,0.415025906736,0.429533678756
2001,0.52123938031,0.489755122439,0.458770614693,0.520739630185,0.621689155422,0.592203898051
4800,0.506458333333,0.460208333333,0.446875,0.436458333333,0.470416666667,0.502083333333
