3728,-1.19196386928e-07,0.000116144508373,0.00111733940484,0.0026868551414,0.00242580192124,0.00312791366896
1611,5.0805914541e-05,-0.000450649974519,-0.00124396566075,-0.00162642106402,-5.45168805042e-05,8.88712801764e-05
1742,-1.13866892812e-05,0.00114332615708,0.00304124589919,0.0029701387157,0.00258550311199,0.00315257368169
1826,4.18115007074e-05,0.000481308358336,0.000132998262067,-0.000265216395946,-0.000390316528496,0.000664850385356
215,0.00028231780512,0.000690283079536,1.87083737862e-05,0.00322028817418,0.00717548957194,0.00800423362529
3181,-3.49880004592e-05,-0.000512853164795,-0.0011432681055,-0.0012660677845,-0.000370763575209,0.000561198939042
3351,-1.66219444247e-05,0.000413242408196,0.000620300480732,0.000603520857794,0.000995482918043,0.00125053977863
2250,4.38256084043e-05,0.00171214387856,0.00305588562287,0.00460588361858,0.00621273703106,0.00583367026889
3701,2.21133338579e-05,1.05483035022e-05,0.000405046431019,7.85871607102e-06,-0.000521782445286,1.46003136404e-05
192,0.000282829693794,0.00368876461595,0.0104265798918,0.0136721585269,0.0103800410952,0.00575968100163
5784,2.37859456784e-06,-0.000120277341609,-0.000270832244393,0.000400510094955,0.000668756317,0.000653920949709
2522,7.84696093897e-05,0.00163977315372,0.0012381174513,0.00146148001398,0.00252985199839,0.00321796789104
4417,1.96094616307e-05,0.0002054348698,0.000784091133118,0.00111499724709,0.00130294389048,0.000935948825445
208,0.000139948421603,0.00160172468637,-0.0011112684616,-0.00288442470769,-0.00187040774003,-0.00296353221977
4096,6.05246913521e-06,0.000926355996309,0.00175245033261,0.00253421212965,0.00282424600377,0.00232844905373
163,0.000114878378827,0.00449188199416,0.0106588940014,0.0119927612898,0.00894976880088,0.0146670252754
995,-4.2584843569e-05,-0.00156519151011,-0.00114776320934,9.49993415956e-05,0.000365951303841,0.00161100457539
1930,-2.15468176164e-05,0.000460978142404,-0.000701325546035,-0.00128394888976,-0.00220167207608,-0.00201878450112
2001,3.71677768434e-05,0.000151219408522,0.00111485583427,0.00197808673671,0.00280451573381,0.00330952260381
4800,-6.45281755901e-06,-0.000399777649015,-0.000399404260345,-0.000987152092271,-0.000497964280004,0.000157724168624
